256.0,256.0,0,0,-1
537.0,609.0,0,9,0,1
540.0,609.0,0,9,0,1
541.0,609.0,0,9,0,1
543.0,609.0,0,9,0,1
547.0,609.0,0,9,0,1
548.0,609.0,0,9,0,1
552.0,609.0,0,9,0,1
555.0,609.0,0,9,0,1
557.0,609.0,0,9,0,1
560.0,609.0,0,9,0,1
563.0,609.0,0,9,0,1
565.0,609.0,0,9,0,1
568.0,609.0,0,9,0,1
570.0,609.0,0,9,0,1
574.0,609.0,0,9,0,1
576.0,609.0,0,9,0,1
578.0,609.0,0,9,0,1
581.0,609.0,0,9,0,1
584.0,609.0,0,9,0,1
585.0,609.0,0,9,0,1
586.0,609.0,0,9,0,1
588.0,609.0,0,9,0,1
590.0,609.0,0,9,0,1
591.0,609.0,0,9,0,1
592.0,609.0,0,9,0,1
593.0,609.0,0,9,0,1
594.0,609.0,0,9,0,1
595.0,609.0,0,9,0,1
596.0,609.0,0,9,0,1
598.0,609.0,0,9,0,1
600.0,609.0,0,9,0,1
602.0,609.0,0,9,0,1
603.0,609.0,0,9,0,1
604.0,609.0,0,9,0,1
606.0,609.0,0,9,0,1
608.0,609.0,0,9,0,1
611.0,609.0,0,9,0,1
612.0,609.0,0,9,0,1
613.0,609.0,0,9,0,1
614.0,609.0,0,9,0,1
615.0,609.0,0,9,0,1
616.0,609.0,0,9,0,1
617.0,609.0,0,9,0,1
618.0,609.0,0,9,0,1
620.0,609.0,0,9,0,1
621.0,609.0,0,9,0,1
622.0,609.0,0,9,0,1
623.0,609.0,0,9,0,1
624.0,609.0,0,9,0,1
625.0,609.0,0,9,0,1
627.0,609.0,0,9,0,1
628.0,609.0,0,9,0,1
629.0,609.0,0,9,0,1
630.0,609.0,0,9,0,1
631.0,609.0,0,9,0,1
633.0,609.0,0,9,0,1
634.0,609.0,0,9,0,1
635.0,609.0,0,9,0,1
636.0,609.0,0,9,0,1
637.0,609.0,0,9,0,1
639.0,609.0,0,9,0,1
640.0,609.0,0,9,0,1
641.0,609.0,0,9,0,1
642.0,609.0,0,9,0,1
643.0,609.0,0,9,0,1
644.0,609.0,0,9,0,1
646.0,609.0,0,9,0,1
647.0,609.0,0,9,0,1
648.0,609.0,0,9,0,1
649.0,609.0,0,9,0,1
650.0,609.0,0,9,0,1
651.0,609.0,0,9,0,1
652.0,609.0,0,9,0,1
654.0,609.0,0,9,0,1
655.0,609.0,0,9,0,1
656.0,609.0,0,9,0,1
657.0,609.0,0,9,0,1
658.0,609.0,0,9,0,1
660.0,609.0,0,9,0,1
661.0,609.0,0,9,0,1
663.0,609.0,0,9,0,1
664.0,609.0,0,9,0,1
665.0,609.0,0,9,0,1
666.0,609.0,0,9,0,1
668.0,609.0,0,9,0,1
669.0,609.0,0,9,0,1
671.0,609.0,0,9,0,1
673.0,609.0,0,9,0,1
674.0,609.0,0,9,0,1
675.0,609.0,0,9,0,1
677.0,609.0,0,9,0,1
679.0,609.0,0,9,0,1
680.0,609.0,0,9,0,1
682.0,609.0,0,9,0,1
684.0,609.0,0,9,0,1
685.0,609.0,0,9,0,1
686.0,609.0,0,9,0,1
687.0,609.0,0,9,0,1
688.0,609.0,0,9,0,1
689.0,609.0,0,9,0,1
690.0,609.0,0,9,0,1
691.0,609.0,0,9,0,1
692.0,609.0,0,9,0,1
693.0,609.0,0,9,0,1
694.0,609.0,0,9,0,1
695.0,609.0,0,9,0,1
696.0,609.0,0,9,0,1
716.0,609.0,0,9,0,1
736.0,609.0,0,9,0,1
756.0,609.0,0,9,0,1
776.0,609.0,0,9,0,1
777.0,609.0,0,9,0,1
777.0,610.0,0,9,0,1
777.0,611.0,0,9,0,1
778.0,611.0,0,9,0,1
779.0,611.0,0,9,0,1
779.0,631.0,0,9,0,1
799.0,631.0,0,9,0,1
799.0,651.0,0,9,0,1
819.0,651.0,0,9,0,1
819.0,671.0,0,9,0,1
839.0,671.0,0,9,0,1
839.0,691.0,0,9,0,1
859.0,691.0,0,9,0,1
859.0,711.0,0,9,0,1
879.0,711.0,0,9,0,1
879.0,731.0,0,9,0,1
899.0,731.0,0,9,0,1
899.0,751.0,0,9,0,1
919.0,751.0,0,9,0,1
919.0,771.0,0,9,0,1
939.0,771.0,0,9,0,1
939.0,791.0,0,9,0,1
959.0,791.0,0,9,0,1
959.0,811.0,0,9,0,1
979.0,811.0,0,9,0,1
979.0,831.0,0,9,0,1
999.0,831.0,0,9,0,1
999.0,851.0,0,9,0,1
1019.0,851.0,0,9,0,1
1019.0,871.0,0,9,0,1
1039.0,871.0,0,9,0,1
1039.0,891.0,0,9,0,1
1059.0,891.0,0,9,0,1
1059.0,911.0,0,9,0,1
1079.0,911.0,0,9,0,1
1079.0,931.0,0,9,0,1
1079.0,951.0,0,9,0,1
1079.0,971.0,0,9,0,1
1079.0,991.0,0,9,0,1
1079.0,1011.0,0,9,0,1
1079.0,1031.0,0,9,0,1
1079.0,1051.0,0,9,0,1
1079.0,1071.0,0,9,0,1
1079.0,1091.0,0,9,0,1
1079.0,1111.0,0,9,0,1
1079.0,1131.0,0,9,0,1
1079.0,1151.0,0,9,0,1
1079.0,1171.0,0,9,0,1
1079.0,1191.0,0,9,0,1
1079.0,1211.0,0,9,0,1
1079.0,1231.0,0,9,0,1
1079.0,1251.0,0,9,0,1
1079.0,1271.0,0,9,0,1
1079.0,1291.0,0,9,0,1
1059.0,1291.0,0,9,0,1
1039.0,1291.0,0,9,0,1
1019.0,1291.0,0,9,0,1
999.0,1291.0,0,9,0,1
979.0,1291.0,0,9,0,1
959.0,1291.0,0,9,0,1
939.0,1291.0,0,9,0,1
919.0,1291.0,0,9,0,1
899.0,1291.0,0,9,0,1
879.0,1291.0,0,9,0,1
859.0,1291.0,0,9,0,1
839.0,1291.0,0,9,0,1
839.0,1311.0,0,9,0,1
819.0,1311.0,0,9,0,1
819.0,1331.0,0,9,0,1
799.0,1331.0,0,9,0,1
799.0,1351.0,0,9,0,1
779.0,1351.0,0,9,0,1
779.0,1371.0,0,9,0,1
759.0,1371.0,0,9,0,1
759.0,1391.0,0,9,0,1
739.0,1391.0,0,9,0,1
739.0,1411.0,0,9,0,1
719.0,1411.0,0,9,0,1
719.0,1431.0,0,9,0,1
699.0,1431.0,0,9,0,1
699.0,1451.0,0,9,0,1
679.0,1451.0,0,9,0,1
679.0,1471.0,0,9,0,1
659.0,1471.0,0,9,0,1
659.0,1491.0,0,9,0,1
639.0,1491.0,0,9,0,1
639.0,1511.0,0,9,0,1
619.0,1511.0,0,9,0,1
619.0,1531.0,0,9,0,1
599.0,1531.0,0,9,0,1
599.0,1551.0,0,9,0,1
579.0,1551.0,0,9,0,1
579.0,1571.0,0,9,0,1
559.0,1571.0,0,9,0,1
760.0,1268.0,0,9,1,1
761.0,1270.0,0,9,1,1
762.0,1271.0,0,9,1,1
765.0,1274.0,0,9,1,1
768.0,1276.0,0,9,1,1
771.0,1279.0,0,9,1,1
772.0,1281.0,0,9,1,1
775.0,1283.0,0,9,1,1
777.0,1288.0,0,9,1,1
780.0,1292.0,0,9,1,1
783.0,1298.0,0,9,1,1
786.0,1302.0,0,9,1,1
789.0,1306.0,0,9,1,1
793.0,1311.0,0,9,1,1
794.0,1313.0,0,9,1,1
797.0,1316.0,0,9,1,1
799.0,1319.0,0,9,1,1
800.0,1321.0,0,9,1,1
802.0,1324.0,0,9,1,1
805.0,1326.0,0,9,1,1
806.0,1329.0,0,9,1,1
807.0,1331.0,0,9,1,1
810.0,1335.0,0,9,1,1
813.0,1339.0,0,9,1,1
813.0,1342.0,0,9,1,1
815.0,1345.0,0,9,1,1
816.0,1348.0,0,9,1,1
817.0,1351.0,0,9,1,1
819.0,1354.0,0,9,1,1
821.0,1357.0,0,9,1,1
823.0,1361.0,0,9,1,1
825.0,1364.0,0,9,1,1
826.0,1367.0,0,9,1,1
828.0,1371.0,0,9,1,1
829.0,1373.0,0,9,1,1
830.0,1375.0,0,9,1,1
831.0,1377.0,0,9,1,1
832.0,1379.0,0,9,1,1
833.0,1380.0,0,9,1,1
833.0,1381.0,0,9,1,1
833.0,1382.0,0,9,1,1
833.0,1384.0,0,9,1,1
833.0,1386.0,0,9,1,1
833.0,1387.0,0,9,1,1
833.0,1388.0,0,9,1,1
833.0,1389.0,0,9,1,1
833.0,1390.0,0,9,1,1
833.0,1392.0,0,9,1,1
833.0,1393.0,0,9,1,1
833.0,1394.0,0,9,1,1
833.0,1395.0,0,9,1,1
833.0,1396.0,0,9,1,1
833.0,1397.0,0,9,1,1
833.0,1398.0,0,9,1,1
833.0,1399.0,0,9,1,1
833.0,1400.0,0,9,1,1
833.0,1401.0,0,9,1,1
833.0,1402.0,0,9,1,1
833.0,1403.0,0,9,1,1
832.0,1403.0,0,9,1,1
831.0,1404.0,0,9,1,1
831.0,1424.0,0,9,1,1
829.0,1424.0,0,9,1,1
828.0,1424.0,0,9,1,1
828.0,1444.0,0,9,1,1
826.0,1446.0,0,9,1,1
823.0,1447.0,0,9,1,1
823.0,1467.0,0,9,1,1
820.0,1468.0,0,9,1,1
818.0,1469.0,0,9,1,1
818.0,1489.0,0,9,1,1
814.0,1489.0,0,9,1,1
811.0,1489.0,0,9,1,1
811.0,1509.0,0,9,1,1
808.0,1510.0,0,9,1,1
804.0,1511.0,0,9,1,1
804.0,1531.0,0,9,1,1
802.0,1532.0,0,9,1,1
799.0,1533.0,0,9,1,1
799.0,1553.0,0,9,1,1
796.0,1553.0,0,9,1,1
794.0,1553.0,0,9,1,1
794.0,1573.0,0,9,1,1
791.0,1573.0,0,9,1,1
788.0,1573.0,0,9,1,1
788.0,1593.0,0,9,1,1
785.0,1593.0,0,9,1,1
781.0,1593.0,0,9,1,1
781.0,1613.0,0,9,1,1
777.0,1613.0,0,9,1,1
772.0,1613.0,0,9,1,1
768.0,1610.0,0,9,1,1
765.0,1610.0,0,9,1,1
763.0,1608.0,0,9,1,1
760.0,1607.0,0,9,1,1
757.0,1605.0,0,9,1,1
753.0,1601.0,0,9,1,1
748.0,1597.0,0,9,1,1
745.0,1593.0,0,9,1,1
741.0,1590.0,0,9,1,1
738.0,1585.0,0,9,1,1
734.0,1581.0,0,9,1,1
731.0,1578.0,0,9,1,1
729.0,1574.0,0,9,1,1
728.0,1570.0,0,9,1,1
727.0,1568.0,0,9,1,1
725.0,1566.0,0,9,1,1
723.0,1563.0,0,9,1,1
721.0,1560.0,0,9,1,1
719.0,1556.0,0,9,1,1
716.0,1552.0,0,9,1,1
711.0,1546.0,0,9,1,1
709.0,1540.0,0,9,1,1
704.0,1534.0,0,9,1,1
699.0,1527.0,0,9,1,1
694.0,1521.0,0,9,1,1
689.0,1514.0,0,9,1,1
684.0,1508.0,0,9,1,1
681.0,1504.0,0,9,1,1
679.0,1501.0,0,9,1,1
678.0,1496.0,0,9,1,1
676.0,1491.0,0,9,1,1
674.0,1485.0,0,9,1,1
673.0,1481.0,0,9,1,1
671.0,1475.0,0,9,1,1
668.0,1471.0,0,9,1,1
664.0,1465.0,0,9,1,1
660.0,1459.0,0,9,1,1
652.0,1452.0,0,9,1,1
649.0,1446.0,0,9,1,1
644.0,1440.0,0,9,1,1
638.0,1434.0,0,9,1,1
633.0,1428.0,0,9,1,1
627.0,1425.0,0,9,1,1
623.0,1421.0,0,9,1,1
616.0,1418.0,0,9,1,1
612.0,1416.0,0,9,1,1
608.0,1416.0,0,9,1,1
603.0,1416.0,0,9,1,1
599.0,1416.0,0,9,1,1
597.0,1416.0,0,9,1,1
594.0,1416.0,0,9,1,1
590.0,1417.0,0,9,1,1
586.0,1419.0,0,9,1,1
583.0,1421.0,0,9,1,1
579.0,1424.0,0,9,1,1
574.0,1429.0,0,9,1,1
568.0,1437.0,0,9,1,1
564.0,1444.0,0,9,1,1
560.0,1456.0,0,9,1,1
556.0,1468.0,0,9,1,1
552.0,1485.0,0,9,1,1
548.0,1504.0,0,9,1,1
546.0,1519.0,0,9,1,1
545.0,1537.0,0,9,1,1
545.0,1549.0,0,9,1,1
545.0,1564.0,0,9,1,1
545.0,1576.0,0,9,1,1
545.0,1584.0,0,9,1,1
545.0,1594.0,0,9,1,1
545.0,1601.0,0,9,1,1
545.0,1608.0,0,9,1,1
548.0,1615.0,0,9,1,1
549.0,1619.0,0,9,1,1
554.0,1626.0,0,9,1,1
559.0,1632.0,0,9,1,1
567.0,1639.0,0,9,1,1
572.0,1642.0,0,9,1,1
580.0,1645.0,0,9,1,1
587.0,1647.0,0,9,1,1
594.0,1650.0,0,9,1,1
602.0,1650.0,0,9,1,1
608.0,1650.0,0,9,1,1
614.0,1650.0,0,9,1,1
620.0,1650.0,0,9,1,1
626.0,1650.0,0,9,1,1
632.0,1650.0,0,9,1,1
637.0,1650.0,0,9,1,1
642.0,1648.0,0,9,1,1
647.0,1648.0,0,9,1,1
651.0,1647.0,0,9,1,1
654.0,1646.0,0,9,1,1
656.0,1644.0,0,9,1,1
657.0,1643.0,0,9,1,1
658.0,1641.0,0,9,1,1
659.0,1641.0,0,9,1,1
659.0,1640.0,0,9,1,1
659.0,1639.0,0,9,1,1
659.0,1638.0,0,9,1,1
659.0,1636.0,0,9,1,1
658.0,1634.0,0,9,1,1
657.0,1634.0,0,9,1,1
654.0,1631.0,0,9,1,1
654.0,1628.0,0,9,1,1
651.0,1627.0,0,9,1,1
719.0,1226.0,0,9,1,1
720.0,1226.0,0,9,1,1
721.0,1226.0,0,9,1,1
722.0,1226.0,0,9,1,1
722.0,1225.0,0,9,1,1
723.0,1225.0,0,9,1,1
724.0,1225.0,0,9,1,1
725.0,1225.0,0,9,1,1
726.0,1225.0,0,9,1,1
727.0,1225.0,0,9,1,1
727.0,1224.0,0,9,1,1
728.0,1222.0,0,9,1,1
729.0,1221.0,0,9,1,1
730.0,1219.0,0,9,1,1
732.0,1218.0,0,9,1,1
732.0,1216.0,0,9,1,1
732.0,1215.0,0,9,1,1
732.0,1214.0,0,9,1,1
733.0,1213.0,0,9,1,1
733.0,1212.0,0,9,1,1
733.0,1211.0,0,9,1,1
734.0,1210.0,0,9,1,1
735.0,1210.0,0,9,1,1
735.0,1209.0,0,9,1,1
736.0,1208.0,0,9,1,1
736.0,1209.0,0,9,1,1
736.0,1210.0,0,9,1,1
736.0,1209.0,0,9,1,1
737.0,1208.0,0,9,1,1
738.0,1207.0,0,9,1,1
738.0,1206.0,0,9,1,1
740.0,1206.0,0,9,1,1
741.0,1206.0,0,9,1,1
741.0,1205.0,0,9,1,1
742.0,1204.0,0,9,1,1
743.0,1203.0,0,9,1,1
744.0,1201.0,0,9,1,1
745.0,1201.0,0,9,1,1
745.0,1200.0,0,9,1,1
745.0,1202.0,0,9,1,1
745.0,1205.0,0,9,1,1
745.0,1209.0,0,9,1,1
745.0,1213.0,0,9,1,1
743.0,1219.0,0,9,1,1
743.0,1226.0,0,9,1,1
743.0,1233.0,0,9,1,1
744.0,1242.0,0,9,1,1
744.0,1248.0,0,9,1,1
744.0,1257.0,0,9,1,1
745.0,1262.0,0,9,1,1
746.0,1269.0,0,9,1,1
747.0,1275.0,0,9,1,1
748.0,1282.0,0,9,1,1
749.0,1287.0,0,9,1,1
750.0,1292.0,0,9,1,1
751.0,1298.0,0,9,1,1
752.0,1303.0,0,9,1,1
755.0,1309.0,0,9,1,1
757.0,1315.0,0,9,1,1
758.0,1322.0,0,9,1,1
759.0,1329.0,0,9,1,1
761.0,1333.0,0,9,1,1
764.0,1338.0,0,9,1,1
766.0,1343.0,0,9,1,1
768.0,1348.0,0,9,1,1
770.0,1354.0,0,9,1,1
773.0,1358.0,0,9,1,1
774.0,1362.0,0,9,1,1
777.0,1369.0,0,9,1,1
780.0,1374.0,0,9,1,1
785.0,1378.0,0,9,1,1
788.0,1382.0,0,9,1,1
791.0,1387.0,0,9,1,1
795.0,1389.0,0,9,1,1
799.0,1392.0,0,9,1,1
804.0,1395.0,0,9,1,1
809.0,1398.0,0,9,1,1
815.0,1401.0,0,9,1,1
824.0,1404.0,0,9,1,1
835.0,1409.0,0,9,1,1
847.0,1414.0,0,9,1,1
859.0,1417.0,0,9,1,1
871.0,1421.0,0,9,1,1
885.0,1424.0,0,9,1,1
903.0,1427.0,0,9,1,1
920.0,1428.0,0,9,1,1
938.0,1429.0,0,9,1,1
957.0,1432.0,0,9,1,1
978.0,1434.0,0,9,1,1
998.0,1437.0,0,9,1,1
1016.0,1438.0,0,9,1,1
1033.0,1441.0,0,9,1,1
1049.0,1442.0,0,9,1,1
1068.0,1444.0,0,9,1,1
1084.0,1444.0,0,9,1,1
1097.0,1444.0,0,9,1,1
1114.0,1444.0,0,9,1,1
1127.0,1441.0,0,9,1,1
1141.0,1437.0,0,9,1,1
1158.0,1432.0,0,9,1,1
1172.0,1428.0,0,9,1,1
1182.0,1426.0,0,9,1,1
1193.0,1422.0,0,9,1,1
1200.0,1421.0,0,9,1,1
1207.0,1418.0,0,9,1,1
1210.0,1416.0,0,9,1,1
1211.0,1416.0,0,9,1,1
1213.0,1414.0,0,9,1,1
1214.0,1413.0,0,9,1,1
1214.0,1412.0,0,9,1,1
1215.0,1412.0,0,9,1,1
1215.0,1411.0,0,9,1,1
1069.0,1066.0,0,9,0,1
1069.0,1086.0,0,9,0,1
1069.0,1106.0,0,9,0,1
1069.0,1126.0,0,9,0,1
1069.0,1146.0,0,9,0,1
1069.0,1166.0,0,9,0,1
1069.0,1186.0,0,9,0,1
1069.0,1206.0,0,9,0,1
1069.0,1226.0,0,9,0,1
1069.0,1246.0,0,9,0,1
1070.0,1246.0,0,9,0,1
1070.0,1245.0,0,9,0,1
1071.0,1245.0,0,9,0,1
1072.0,1245.0,0,9,0,1
1072.0,1265.0,0,9,0,1
1072.0,1285.0,0,9,0,1
1072.0,1305.0,0,9,0,1
1072.0,1325.0,0,9,0,1
1072.0,1345.0,0,9,0,1
1072.0,1365.0,0,9,0,1
1052.0,1365.0,0,9,0,1
1052.0,1385.0,0,9,0,1
1032.0,1385.0,0,9,0,1
1032.0,1405.0,0,9,0,1
1012.0,1405.0,0,9,0,1
1012.0,1425.0,0,9,0,1
992.0,1425.0,0,9,0,1
992.0,1445.0,0,9,0,1
972.0,1445.0,0,9,0,1
972.0,1465.0,0,9,0,1
952.0,1465.0,0,9,0,1
952.0,1485.0,0,9,0,1
932.0,1485.0,0,9,0,1
932.0,1505.0,0,9,0,1
912.0,1505.0,0,9,0,1
912.0,1525.0,0,9,0,1
892.0,1525.0,0,9,0,1
892.0,1545.0,0,9,0,1
872.0,1545.0,0,9,0,1
872.0,1565.0,0,9,0,1
852.0,1565.0,0,9,0,1
852.0,1585.0,0,9,0,1
832.0,1585.0,0,9,0,1
832.0,1605.0,0,9,0,1
812.0,1605.0,0,9,0,1
812.0,1625.0,0,9,0,1
792.0,1625.0,0,9,0,1
792.0,1645.0,0,9,0,1
772.0,1645.0,0,9,0,1
772.0,1665.0,0,9,0,1
752.0,1665.0,0,9,0,1
752.0,1685.0,0,9,0,1
732.0,1685.0,0,9,0,1
732.0,1705.0,0,9,0,1
712.0,1705.0,0,9,0,1
712.0,1725.0,0,9,0,1
692.0,1725.0,0,9,0,1
672.0,1725.0,0,9,0,1
652.0,1725.0,0,9,0,1
632.0,1725.0,0,9,0,1
612.0,1725.0,0,9,0,1
592.0,1725.0,0,9,0,1
572.0,1725.0,0,9,0,1
552.0,1725.0,0,9,0,1
532.0,1725.0,0,9,0,1
512.0,1725.0,0,9,0,1
492.0,1725.0,0,9,0,1
492.0,1705.0,0,9,0,1
492.0,1685.0,0,9,0,1
492.0,1665.0,0,9,0,1
492.0,1645.0,0,9,0,1
492.0,1625.0,0,9,0,1
492.0,1605.0,0,9,0,1
492.0,1585.0,0,9,0,1
492.0,1565.0,0,9,0,1
492.0,1545.0,0,9,0,1
492.0,1525.0,0,9,0,1
492.0,1505.0,0,9,0,1
492.0,1485.0,0,9,0,1
492.0,1465.0,0,9,0,1
492.0,1445.0,0,9,0,1
492.0,1425.0,0,9,0,1
492.0,1405.0,0,9,0,1
492.0,1385.0,0,9,0,1
492.0,1365.0,0,9,0,1
492.0,1345.0,0,9,0,1
492.0,1325.0,0,9,0,1
492.0,1305.0,0,9,0,1
492.0,1285.0,0,9,0,1
492.0,1265.0,0,9,0,1
492.0,1245.0,0,9,0,1
492.0,1225.0,0,9,0,1
492.0,1205.0,0,9,0,1
492.0,1185.0,0,9,0,1
492.0,1165.0,0,9,0,1
492.0,1145.0,0,9,0,1
492.0,1125.0,0,9,0,1
492.0,1105.0,0,9,0,1
492.0,1125.0,0,9,0,1
492.0,1145.0,0,9,0,1
492.0,1165.0,0,9,0,1
491.0,1165.0,0,9,0,1
490.0,1165.0,0,9,0,1
489.0,1165.0,0,9,0,1
490.0,1165.0,0,9,0,1
16,52,17,53,0
491.0,1117.0,0,9,0,1
491.0,1115.0,0,9,0,1
491.0,1114.0,0,9,0,1
491.0,1112.0,0,9,0,1
491.0,1111.0,0,9,0,1
491.0,1110.0,0,9,0,1
491.0,1109.0,0,9,0,1
491.0,1108.0,0,9,0,1
491.0,1107.0,0,9,0,1
491.0,1106.0,0,9,0,1
491.0,1107.0,0,9,0,1
491.0,1108.0,0,9,0,1
491.0,1109.0,0,9,0,1
490.0,1110.0,0,9,0,1
490.0,1111.0,0,9,0,1
490.0,1112.0,0,9,0,1
489.0,1112.0,0,9,0,1
489.0,1113.0,0,9,0,1
489.0,1114.0,0,9,0,1
488.0,1114.0,0,9,0,1
487.0,1114.0,0,9,0,1
486.0,1114.0,0,9,0,1
485.0,1114.0,0,9,0,1
484.0,1114.0,0,9,0,1
483.0,1114.0,0,9,0,1
482.0,1114.0,0,9,0,1
481.0,1114.0,0,9,0,1
480.0,1114.0,0,9,0,1
479.0,1114.0,0,9,0,1
478.0,1114.0,0,9,0,1
477.0,1114.0,0,9,0,1
476.0,1114.0,0,9,0,1
475.0,1114.0,0,9,0,1
474.0,1114.0,0,9,0,1
473.0,1114.0,0,9,0,1
472.0,1114.0,0,9,0,1
471.0,1114.0,0,9,0,1
470.0,1114.0,0,9,0,1
471.0,1114.0,0,9,0,1
472.0,1114.0,0,9,0,1
473.0,1114.0,0,9,0,1
474.0,1114.0,0,9,0,1
475.0,1114.0,0,9,0,1
476.0,1114.0,0,9,0,1
477.0,1114.0,0,9,0,1
478.0,1114.0,0,9,0,1
479.0,1114.0,0,9,0,1
480.0,1114.0,0,9,0,1
481.0,1114.0,0,9,0,1
482.0,1114.0,0,9,0,1
483.0,1114.0,0,9,0,1
484.0,1114.0,0,9,0,1
485.0,1114.0,0,9,0,1
486.0,1114.0,0,9,0,1
487.0,1114.0,0,9,0,1
488.0,1114.0,0,9,0,1
489.0,1114.0,0,9,0,1
490.0,1114.0,0,9,0,1
491.0,1114.0,0,9,0,1
492.0,1114.0,0,9,0,1
493.0,1114.0,0,9,0,1
494.0,1114.0,0,9,0,1
495.0,1114.0,0,9,0,1
496.0,1114.0,0,9,0,1
496.0,1113.0,0,9,0,1
497.0,1113.0,0,9,0,1
498.0,1113.0,0,9,0,1
499.0,1113.0,0,9,0,1
499.0,1112.0,0,9,0,1
500.0,1112.0,0,9,0,1
501.0,1112.0,0,9,0,1
502.0,1112.0,0,9,0,1
503.0,1112.0,0,9,0,1
504.0,1112.0,0,9,0,1
505.0,1112.0,0,9,0,1
506.0,1112.0,0,9,0,1
507.0,1112.0,0,9,0,1
508.0,1112.0,0,9,0,1
509.0,1112.0,0,9,0,1
510.0,1112.0,0,9,0,1
511.0,1112.0,0,9,0,1
512.0,1112.0,0,9,0,1
513.0,1112.0,0,9,0,1
514.0,1112.0,0,9,0,1
515.0,1112.0,0,9,0,1
516.0,1112.0,0,9,0,1
517.0,1112.0,0,9,0,1
32,50,33,51,1
31,49,32,50,1
30,48,31,49,1
20,47,21,48,0
,0,0,0,-4
256.0,256.0,0,0,-1
0,0,0,0,-2
21,30,0,0,4
757.0,951.0,0,9,0,1
759.0,951.0,0,9,0,1
762.0,951.0,0,9,0,1
763.0,951.0,0,9,0,1
767.0,951.0,0,9,0,1
768.0,952.0,0,9,0,1
769.0,952.0,0,9,0,1
770.0,952.0,0,9,0,1
771.0,952.0,0,9,0,1
773.0,952.0,0,9,0,1
774.0,952.0,0,9,0,1
775.0,952.0,0,9,0,1
776.0,952.0,0,9,0,1
779.0,952.0,0,9,0,1
780.0,952.0,0,9,0,1
782.0,952.0,0,9,0,1
784.0,952.0,0,9,0,1
788.0,952.0,0,9,0,1
795.0,954.0,0,9,0,1
796.0,954.0,0,9,0,1
801.0,954.0,0,9,0,1
813.0,955.0,0,9,0,1
825.0,956.0,0,9,0,1
826.0,956.0,0,9,0,1
833.0,956.0,0,9,0,1
839.0,957.0,0,9,0,1
846.0,957.0,0,9,0,1
851.0,958.0,0,9,0,1
854.0,958.0,0,9,0,1
855.0,958.0,0,9,0,1
857.0,958.0,0,9,0,1
858.0,958.0,0,9,0,1
856.0,958.0,0,9,0,1
786.0,956.0,0,9,1,1
