366.0,1063.0,0,5,0,1
366.0,1066.0,0,5,0,1
366.0,1071.0,0,5,0,1
366.0,1078.0,0,5,0,1
366.0,1081.0,0,5,0,1
366.0,1084.0,0,5,0,1
366.0,1085.0,0,5,0,1
366.0,1087.0,0,5,0,1
366.0,1092.0,0,5,0,1
366.0,1098.0,0,5,0,1
366.0,1107.0,0,5,0,1
363.0,1136.0,0,5,0,1
362.0,1141.0,0,5,0,1
362.0,1141.0,0,5,0,1
362.0,1142.0,0,5,0,1
362.0,1143.0,0,5,0,1
363.0,1146.0,0,5,0,1
374.0,1151.0,0,5,0,1
378.0,1151.0,0,5,0,1
381.0,1151.0,0,5,0,1
386.0,1151.0,0,5,0,1
397.0,1158.0,0,5,0,1
399.0,1161.0,0,5,0,1
400.0,1168.0,0,5,0,1
400.0,1173.0,0,5,0,1
400.0,1176.0,0,5,0,1
407.0,1184.0,0,5,0,1
408.0,1186.0,0,5,0,1
420.0,1185.0,0,5,0,1
422.0,1184.0,0,5,0,1
425.0,1183.0,0,5,0,1
435.0,1190.0,0,5,0,1
444.0,1198.0,0,5,0,1
444.0,1220.0,0,5,0,1
445.0,1229.0,0,5,0,1
451.0,1234.0,0,5,0,1
455.0,1236.0,0,5,0,1
462.0,1241.0,0,5,0,1
465.0,1244.0,0,5,0,1
481.0,1248.0,0,5,0,1
497.0,1251.0,0,5,0,1
524.0,1252.0,0,5,0,1
536.0,1252.0,0,5,0,1
542.0,1252.0,0,5,0,1
546.0,1252.0,0,5,0,1
550.0,1252.0,0,5,0,1
557.0,1252.0,0,5,0,1
561.0,1252.0,0,5,0,1
573.0,1252.0,0,5,0,1
577.0,1252.0,0,5,0,1
579.0,1252.0,0,5,0,1
603.0,1252.0,0,5,0,1
627.0,1252.0,0,5,0,1
684.0,1246.0,0,5,0,1
695.0,1245.0,0,5,0,1
755.0,1227.0,0,5,0,1
765.0,1220.0,0,5,0,1
766.0,1219.0,0,5,0,1
766.0,1218.0,0,5,0,1
766.0,1217.0,0,5,0,1
779.0,1195.0,0,5,0,1
TheCreator,0,0,0,-4
