256.0,256.0,0,0,-1
10,5,17,24,0
11,17,52,24,0
55,20,56,21,0
1938.0,1176.0,0,3,1,1
1938.0,1178.0,0,3,1,1
1938.0,1181.0,0,3,1,1
1938.0,1185.0,0,3,1,1
1938.0,1187.0,0,3,1,1
1936.0,1190.0,0,3,1,1
1932.0,1193.0,0,3,1,1
1930.0,1197.0,0,3,1,1
1927.0,1198.0,0,3,1,1
1921.0,1202.0,0,3,1,1
1915.0,1205.0,0,3,1,1
1905.0,1210.0,0,3,1,1
1896.0,1216.0,0,3,1,1
1886.0,1222.0,0,3,1,1
1877.0,1228.0,0,3,1,1
1867.0,1236.0,0,3,1,1
1858.0,1243.0,0,3,1,1
1850.0,1250.0,0,3,1,1
1843.0,1257.0,0,3,1,1
1840.0,1261.0,0,3,1,1
1838.0,1262.0,0,3,1,1
1839.0,1262.0,0,3,1,1
1845.0,1262.0,0,3,1,1
1854.0,1262.0,0,3,1,1
1868.0,1262.0,0,3,1,1
1885.0,1262.0,0,3,1,1
1900.0,1261.0,0,3,1,1
1927.0,1256.0,0,3,1,1
1948.0,1253.0,0,3,1,1
1967.0,1251.0,0,3,1,1
1986.0,1247.0,0,3,1,1
2007.0,1244.0,0,3,1,1
2019.0,1241.0,0,3,1,1
2030.0,1238.0,0,3,1,1
2041.0,1235.0,0,3,1,1
2051.0,1232.0,0,3,1,1
2056.0,1229.0,0,3,1,1
2058.0,1227.0,0,3,1,1
2060.0,1227.0,0,3,1,1
2060.0,1226.0,0,3,1,1
2058.0,1229.0,0,3,1,1
2055.0,1231.0,0,3,1,1
2050.0,1237.0,0,3,1,1
2045.0,1242.0,0,3,1,1
2039.0,1250.0,0,3,1,1
2028.0,1260.0,0,3,1,1
2019.0,1271.0,0,3,1,1
2010.0,1280.0,0,3,1,1
1998.0,1292.0,0,3,1,1
1987.0,1301.0,0,3,1,1
1977.0,1311.0,0,3,1,1
1969.0,1317.0,0,3,1,1
1960.0,1326.0,0,3,1,1
1954.0,1331.0,0,3,1,1
1950.0,1335.0,0,3,1,1
1946.0,1340.0,0,3,1,1
1944.0,1343.0,0,3,1,1
1941.0,1346.0,0,3,1,1
1940.0,1347.0,0,3,1,1
1943.0,1347.0,0,3,1,1
1945.0,1347.0,0,3,1,1
1947.0,1347.0,0,3,1,1
1950.0,1347.0,0,3,1,1
1954.0,1347.0,0,3,1,1
1957.0,1347.0,0,3,1,1
1962.0,1347.0,0,3,1,1
1967.0,1347.0,0,3,1,1
1971.0,1347.0,0,3,1,1
1974.0,1348.0,0,3,1,1
1977.0,1349.0,0,3,1,1
1981.0,1352.0,0,3,1,1
1985.0,1356.0,0,3,1,1
1988.0,1357.0,0,3,1,1
1990.0,1359.0,0,3,1,1
1992.0,1360.0,0,3,1,1
1993.0,1361.0,0,3,1,1
1994.0,1361.0,0,3,1,1
2079.0,521.0,0,3,1,1
2079.0,523.0,0,3,1,1
2079.0,525.0,0,3,1,1
2081.0,526.0,0,3,1,1
2083.0,528.0,0,3,1,1
2088.0,530.0,0,3,1,1
2091.0,531.0,0,3,1,1
2094.0,531.0,0,3,1,1
2100.0,532.0,0,3,1,1
2103.0,534.0,0,3,1,1
2106.0,535.0,0,3,1,1
2109.0,535.0,0,3,1,1
2110.0,535.0,0,3,1,1
2111.0,536.0,0,3,1,1
2084.0,607.0,0,3,0,1
2084.0,606.0,0,3,0,1
2084.0,605.0,0,3,0,1
2085.0,605.0,0,3,0,1
2085.0,604.0,0,3,0,1
2085.0,603.0,0,3,0,1
2085.0,602.0,0,3,0,1
2085.0,601.0,0,3,0,1
2085.0,600.0,0,3,0,1
2086.0,599.0,0,3,0,1
2086.0,598.0,0,3,0,1
2086.0,596.0,0,3,0,1
2087.0,596.0,0,3,0,1
2087.0,595.0,0,3,0,1
2087.0,594.0,0,3,0,1
2088.0,593.0,0,3,0,1
2089.0,592.0,0,3,0,1
2089.0,591.0,0,3,0,1
2090.0,590.0,0,3,0,1
2090.0,589.0,0,3,0,1
2090.0,588.0,0,3,0,1
2092.0,586.0,0,3,0,1
2112.0,586.0,0,3,0,1
2132.0,586.0,0,3,0,1
2152.0,586.0,0,3,0,1
2172.0,586.0,0,3,0,1
2192.0,586.0,0,3,0,1
2212.0,586.0,0,3,0,1
2232.0,586.0,0,3,0,1
2252.0,586.0,0,3,0,1
2272.0,586.0,0,3,0,1
2292.0,586.0,0,3,0,1
2312.0,586.0,0,3,0,1
116,24,130,32,0
122,30,0,0,5
129,24,131,33,1
128,23,130,34,1
127,27,138,32,0
138,24,157,39,0
138,39,157,40,0
138,39,157,40,2
156,27,168,32,0
168,24,187,39,0
167,23,167,24,3
168,23,187,40,3
168,24,187,39,0
187,27,202,32,0
166,30,0,0,5
201,27,220,32,0
4399.0,669.0,0,6,0,1
4398.0,671.0,0,6,0,1
4398.0,691.0,0,6,0,1
4398.0,711.0,0,6,0,1
4398.0,731.0,0,6,0,1
4398.0,751.0,0,6,0,1
4398.0,771.0,0,6,0,1
4398.0,791.0,0,6,0,1
4398.0,811.0,0,6,0,1
4398.0,831.0,0,6,0,1
4398.0,851.0,0,6,0,1
4398.0,871.0,0,6,0,1
4398.0,891.0,0,6,0,1
4398.0,911.0,0,6,0,1
4398.0,931.0,0,6,0,1
4398.0,951.0,0,6,0,1
4398.0,971.0,0,6,0,1
4398.0,991.0,0,6,0,1
4398.0,971.0,0,6,0,1
4398.0,951.0,0,6,0,1
4398.0,931.0,0,6,0,1
4398.0,911.0,0,6,0,1
4398.0,891.0,0,6,0,1
4398.0,871.0,0,6,0,1
4398.0,851.0,0,6,0,1
4398.0,831.0,0,6,0,1
4398.0,811.0,0,6,0,1
4398.0,791.0,0,6,0,1
4398.0,771.0,0,6,0,1
4398.0,751.0,0,6,0,1
4398.0,731.0,0,6,0,1
4398.0,711.0,0,6,0,1
4398.0,731.0,0,6,0,1
4398.0,751.0,0,6,0,1
4398.0,771.0,0,6,0,1
4398.0,791.0,0,6,0,1
4398.0,811.0,0,6,0,1
4398.0,831.0,0,6,0,1
4398.0,851.0,0,6,0,1
4398.0,871.0,0,6,0,1
4398.0,891.0,0,6,0,1
4398.0,911.0,0,6,0,1
4398.0,931.0,0,6,0,1
4398.0,951.0,0,6,0,1
4398.0,971.0,0,6,0,1
4398.0,991.0,0,6,0,1
4398.0,1011.0,0,6,0,1
4398.0,1031.0,0,6,0,1
4398.0,1051.0,0,6,0,1
4398.0,1071.0,0,6,0,1
4398.0,1091.0,0,6,0,1
4398.0,1111.0,0,6,0,1
4398.0,1131.0,0,6,0,1
4398.0,1151.0,0,6,0,1
4398.0,1171.0,0,6,0,1
4398.0,1191.0,0,6,0,1
4398.0,1211.0,0,6,0,1
4398.0,1231.0,0,6,0,1
4398.0,1251.0,0,6,0,1
4398.0,1271.0,0,6,0,1
4398.0,1291.0,0,6,0,1
4398.0,1311.0,0,6,0,1
4398.0,1331.0,0,6,0,1
4398.0,1351.0,0,6,0,1
4398.0,1371.0,0,6,0,1
4398.0,1391.0,0,6,0,1
4398.0,1411.0,0,6,0,1
4398.0,1431.0,0,6,0,1
4398.0,1451.0,0,6,0,1
4398.0,1471.0,0,6,0,1
4398.0,1491.0,0,6,0,1
4398.0,1511.0,0,6,0,1
4398.0,1531.0,0,6,0,1
4398.0,1551.0,0,6,0,1
4398.0,1571.0,0,6,0,1
4398.0,1591.0,0,6,0,1
4398.0,1611.0,0,6,0,1
4398.0,1631.0,0,6,0,1
4398.0,1651.0,0,6,0,1
4398.0,1671.0,0,6,0,1
4398.0,1691.0,0,6,0,1
4398.0,1711.0,0,6,0,1
4398.0,1731.0,0,6,0,1
4398.0,1751.0,0,6,0,1
4398.0,1771.0,0,6,0,1
4398.0,1791.0,0,6,0,1
4398.0,1811.0,0,6,0,1
4398.0,1831.0,0,6,0,1
4398.0,1851.0,0,6,0,1
4398.0,1871.0,0,6,0,1
4398.0,1891.0,0,6,0,1
4398.0,1911.0,0,6,0,1
4398.0,1931.0,0,6,0,1
4398.0,1951.0,0,6,0,1
4398.0,1971.0,0,6,0,1
4398.0,1991.0,0,6,0,1
4398.0,2011.0,0,6,0,1
4398.0,2031.0,0,6,0,1
4398.0,2051.0,0,6,0,1
4398.0,2071.0,0,6,0,1
4398.0,2091.0,0,6,0,1
4398.0,2111.0,0,6,0,1
4398.0,2131.0,0,6,0,1
4398.0,2151.0,0,6,0,1
4398.0,2171.0,0,6,0,1
4398.0,2191.0,0,6,0,1
4398.0,2211.0,0,6,0,1
4398.0,2231.0,0,6,0,1
4398.0,2251.0,0,6,0,1
4398.0,2271.0,0,6,0,1
4398.0,2291.0,0,6,0,1
4398.0,2311.0,0,6,0,1
4398.0,2331.0,0,6,0,1
4398.0,2351.0,0,6,0,1
4398.0,2371.0,0,6,0,1
4398.0,2391.0,0,6,0,1
4398.0,2411.0,0,6,0,1
4398.0,2431.0,0,6,0,1
4398.0,2451.0,0,6,0,1
4398.0,2471.0,0,6,0,1
4398.0,2491.0,0,6,0,1
4398.0,2511.0,0,6,0,1
4398.0,2531.0,0,6,0,1
4398.0,2551.0,0,6,0,1
4398.0,2571.0,0,6,0,1
4398.0,2591.0,0,6,0,1
4398.0,2611.0,0,6,0,1
4398.0,2631.0,0,6,0,1
4398.0,2651.0,0,6,0,1
4398.0,2671.0,0,6,0,1
4398.0,2691.0,0,6,0,1
4398.0,2711.0,0,6,0,1
4398.0,2731.0,0,6,0,1
4398.0,2751.0,0,6,0,1
4398.0,2771.0,0,6,0,1
4398.0,2791.0,0,6,0,1
4398.0,2811.0,0,6,0,1
4398.0,2831.0,0,6,0,1
4398.0,2851.0,0,6,0,1
4398.0,2871.0,0,6,0,1
4398.0,2891.0,0,6,0,1
4398.0,2911.0,0,6,0,1
4398.0,2931.0,0,6,0,1
4398.0,2951.0,0,6,0,1
4398.0,2971.0,0,6,0,1
4398.0,2991.0,0,6,0,1
4398.0,3011.0,0,6,0,1
4398.0,3031.0,0,6,0,1
4398.0,3051.0,0,6,0,1
4398.0,3071.0,0,6,0,1
4398.0,3091.0,0,6,0,1
4398.0,3111.0,0,6,0,1
4398.0,3131.0,0,6,0,1
4398.0,3151.0,0,6,0,1
4398.0,3171.0,0,6,0,1
4398.0,3191.0,0,6,0,1
4398.0,3211.0,0,6,0,1
