725.0,364.0,0,3,0,1
726.0,365.0,0,3,0,1
728.0,365.0,0,3,0,1
729.0,365.0,0,3,0,1
731.0,366.0,0,3,0,1
732.0,366.0,0,3,0,1
735.0,367.0,0,3,0,1
736.0,367.0,0,3,0,1
737.0,367.0,0,3,0,1
738.0,367.0,0,3,0,1
739.0,368.0,0,3,0,1
742.0,369.0,0,3,0,1
744.0,370.0,0,3,0,1
745.0,370.0,0,3,0,1
747.0,372.0,0,3,0,1
748.0,373.0,0,3,0,1
300,180,1560,640,4
256.0,256.0,0,0,-1
18,11,40,20,1
18,18,39,25,1
20,20,40,24,0
20,22,24,28,0
300,180,1560,640,4
300,180,1560,640,4
256.0,256.0,0,0,-1
300,180,1560,640,4
