1031.0,440.0,0,5,0,1
1022.0,439.0,0,5,0,1
1015.0,439.0,0,5,0,1
1003.0,447.0,0,5,0,1
991.0,460.0,0,5,0,1
978.0,478.0,0,5,0,1
967.0,499.0,0,5,0,1
963.0,520.0,0,5,0,1
959.0,544.0,0,5,0,1
959.0,566.0,0,5,0,1
959.0,585.0,0,5,0,1
964.0,601.0,0,5,0,1
970.0,611.0,0,5,0,1
976.0,613.0,0,5,0,1
987.0,613.0,0,5,0,1
999.0,610.0,0,5,0,1
1012.0,603.0,0,5,0,1
50,28,51,29,1
50,27,51,28,1
24,27,25,28,1
23,28,24,29,1
599.0,423.0,0,5,0,1
601.0,423.0,0,5,0,1
604.0,423.0,0,5,0,1
611.0,423.0,0,5,0,1
621.0,423.0,0,5,0,1
629.0,423.0,0,5,0,1
640.0,423.0,0,5,0,1
649.0,423.0,0,5,0,1
656.0,423.0,0,5,0,1
663.0,423.0,0,5,0,1
670.0,423.0,0,5,0,1
678.0,423.0,0,5,0,1
686.0,423.0,0,5,0,1
694.0,422.0,0,5,0,1
704.0,422.0,0,5,0,1
712.0,422.0,0,5,0,1
723.0,421.0,0,5,0,1
735.0,421.0,0,5,0,1
747.0,420.0,0,5,0,1
764.0,417.0,0,5,0,1
775.0,414.0,0,5,0,1
790.0,413.0,0,5,0,1
803.0,412.0,0,5,0,1
816.0,411.0,0,5,0,1
829.0,410.0,0,5,0,1
840.0,410.0,0,5,0,1
847.0,408.0,0,5,0,1
850.0,408.0,0,5,0,1
851.0,407.0,0,5,0,1
852.0,407.0,0,5,0,1
853.0,407.0,0,5,0,1
855.0,407.0,0,5,0,1
15,9,0,0,-2
21,18,0,0,4
78,32,0,0,-3
55,37,0,0,7
451.0,538.0,0,5,2,1
450.0,541.0,0,5,2,1
449.0,544.0,0,5,2,1
449.0,545.0,0,5,2,1
449.0,548.0,0,5,2,1
449.0,550.0,0,5,2,1
449.0,551.0,0,5,2,1
449.0,552.0,0,5,2,1
449.0,553.0,0,5,2,1
449.0,554.0,0,5,2,1
449.0,556.0,0,5,2,1
449.0,556.0,0,5,2,1
450.0,558.0,0,5,2,1
452.0,559.0,0,5,2,1
452.0,562.0,0,5,2,1
455.0,565.0,0,5,2,1
458.0,567.0,0,5,2,1
460.0,569.0,0,5,2,1
461.0,569.0,0,5,2,1
461.0,571.0,0,5,2,1
462.0,571.0,0,5,2,1
463.0,571.0,0,5,2,1
464.0,571.0,0,5,2,1
467.0,571.0,0,5,2,1
471.0,571.0,0,5,2,1
475.0,571.0,0,5,2,1
476.0,571.0,0,5,2,1
478.0,571.0,0,5,2,1
478.0,569.0,0,5,2,1
481.0,568.0,0,5,2,1
485.0,565.0,0,5,2,1
488.0,562.0,0,5,2,1
490.0,559.0,0,5,2,1
490.0,556.0,0,5,2,1
492.0,553.0,0,5,2,1
492.0,551.0,0,5,2,1
492.0,550.0,0,5,2,1
492.0,548.0,0,5,2,1
493.0,546.0,0,5,2,1
493.0,543.0,0,5,2,1
493.0,539.0,0,5,2,1
493.0,538.0,0,5,2,1
493.0,536.0,0,5,2,1
493.0,535.0,0,5,2,1
492.0,535.0,0,5,2,1
490.0,535.0,0,5,2,1
489.0,535.0,0,5,2,1
488.0,535.0,0,5,2,1
486.0,535.0,0,5,2,1
1025.0,553.0,0,5,2,1
1025.0,552.0,0,5,2,1
1025.0,551.0,0,5,2,1
1026.0,550.0,0,5,2,1
1027.0,550.0,0,5,2,1
1030.0,550.0,0,5,2,1
1032.0,550.0,0,5,2,1
1033.0,550.0,0,5,2,1
1036.0,550.0,0,5,2,1
1036.0,551.0,0,5,2,1
1037.0,553.0,0,5,2,1
1037.0,555.0,0,5,2,1
1037.0,558.0,0,5,2,1
1033.0,563.0,0,5,2,1
1029.0,566.0,0,5,2,1
1022.0,570.0,0,5,2,1
1016.0,574.0,0,5,2,1
1013.0,575.0,0,5,2,1
1010.0,575.0,0,5,2,1
1008.0,575.0,0,5,2,1
1005.0,573.0,0,5,2,1
1003.0,571.0,0,5,2,1
1001.0,570.0,0,5,2,1
1000.0,568.0,0,5,2,1
998.0,564.0,0,5,2,1
997.0,558.0,0,5,2,1
997.0,552.0,0,5,2,1
997.0,550.0,0,5,2,1
997.0,549.0,0,5,2,1
997.0,549.0,0,5,2,1
998.0,548.0,0,5,2,1
,0,0,0,-4
,0,0,0,-4
